Sales,Profit
1614.582,-1237.8462
24.32,9.12
1.584,0.4752
31.984,0
14.76,4.797
423.648,47.6604
76.64,26.824
4.464,1.674
3.96,-6.93
715.64,178.91
268.704,6.7176
21.92,5.9184
48.72,7.308
205.666,-12.098
30.344,-31.8612
25.696,1.9272
3404.5,1668.205
101.34,8.1072
344.372,-93.4724
30.384,3.798
22.848,7.4256
38.62,10.8136
59.98,10.7964
174.3,81.921
383.96,38.396
15.57,-11.418
22.32,10.7136
103.6,51.8
2.97,1.3365
569.99,170.997
50.97,9.1746
298.116,-4.2588
59.52,17.856
230.28,23.028
105.52,34.294
23.36,11.68
71.976,8.997
8.56,3.852
13.92,4.872
2518.29,654.7554
540.57,140.5482
221.056,77.3696
81.424,-9.1602
134.8,35.048
39.582,-59.373
44.688,5.0274
31.744,2.3808
40.98,-65.568
3.168,-5.0688
18.84,-3.5325
362.25,0
63.552,-34.9536
129.552,-22.6716
5.984,2.244
861.76,249.9104
66.96,2.6784
6.24,3.0576
435.168,-59.8356
14.9,6.854
15.8,4.108
72.9,26.973
206.352,5.1588
7.992,2.6973
81.36,-19.323
20.232,-16.1856
389.056,48.632
20.736,7.2576
41.472,14.5152
33.36,16.68
90.882,-190.8522
15.992,-2.9985
120.784,13.5882
519.792,-112.6216
31.176,-5.4558
10.368,3.6288
2.724,-1.9068
254.352,0
3.762,-2.7588
10.272,3.21
659.97,197.991
113.73,32.9817
5.104,1.6588
16.448,5.5512
81.92,22.1184
254.9,76.47
15.12,4.914
7.872,0.8856
8.32,2.808
89.95,43.176
25.2,11.592
37.59,17.6673
14.97,4.1916
1.98,0.891
39.936,-26.624
18.464,2.308
4.896,-3.4272
145.764,-247.7988
9.612,-7.3692
199.75,87.89
1673.184,20.9148
12.18,3.8976
57.68,19.0344
263.96,76.5484
299.94,128.9742
25.76,0.5152
271.9,78.851
45.84,15.5856
9.82,3.2406
93.36,0.9336
541.24,5.4124
106.32,49.9704
1323.9,383.931
126.624,41.1528
125.944,15.743
663.92,207.475
120,13.2
3.29,1.4805
18.84,6.0288
60.672,12.8928
30.816,2.6964
52.792,4.6193
83.9,20.975
11.76,5.7624
4.992,-12.9792
87.92,29.673
657.93,-93.99
1.044,-1.827
210.68,50.5632
78.8,1.576
19.99,6.7966
772.68,108.1752
106.08,-9.282
23.076,-10.9611
25.92,9.072
47.952,16.1838
0.984,-1.476
75.384,-20.7306
4.608,1.6704
37.68,16.956
41.91,10.8966
435.999,5.1294
388.704,38.8704
572.58,34.3548
33.18,11.613
63.88,24.9132
26.72,11.7568
295.056,106.9578
393.25,129.7725
2.214,-1.476
16.272,5.2884
706.86,197.9208
5.97,-4.577
21.184,4.7664
41.376,3.1032
17.94,4.485
2.655,-1.8585
892.35,267.705
307.666,28.9568
728.82,29.1528
41.36,13.959
43.176,15.1116
4.16,1.7472
61.4,28.858
24.448,8.8624
263.96,71.2692
359.97,100.7916
12.96,6.2208
116.82,5.841
276.784,89.9548
239.97,86.3892
16.02,6.0876
454.56,-107.958
141.42,-187.3815
310.744,-26.6352
12.736,2.2288
6.47,-9.705
13.748,-22.6842
15.224,-38.8212
27.42,9.3228
165.98,74.691
75,18
134.272,46.9952
146.544,47.6268
131.904,47.8152
203.88,20.388
14.301,-10.4874
718.64,-161.694
61.1,18.33
28.08,5.265
10.496,1.1808
39.92,12.974
77.58,20.1708
269.36,70.0336
5.76,2.8224
109.9,32.97
23.88,10.5072
26.2,12.052
12.96,6.2208
234.95,32.893
118.25,34.2925
4.28,1.926
26.85,5.1015
3357.6,377.73
8.26,3.7996
2973.32,334.4985
104.79,29.3412
775.728,58.1796
89.0664,-17.0274
175.44,52.632
438.336,-87.6672
215.544,-58.5048
55.584,20.844
127.386,-25.4772
248.43,-17.745
11.648,-30.8672
85.246,-1.2178
20.64,2.322
148.02,41.4456
33.29,7.9896
204.95,100.4255
526.344,-75.192
41.96,10.9096
451.152,0
31.504,11.0264
30.672,9.585
1079.976,125.9972
161.568,-28.2744
2.934,-4.9878
18.528,4.4004
670.752,-125.766
64.96,-43.848
41.94,15.0984
11.96,5.8604
13.12,3.8048
535.41,160.623
72.78,-70.9605
36.84,17.3148
87.71,41.2237
562.2925,-255.5875
56.52,21.4776
11.264,1.2672
284.08,24.857
18.496,6.7048
14.73,7.2177
186.54,50.3658
557.728,6.9716
159.968,-31.9936
471.9,155.727
3.52,1.6896
49.12,23.0864
20.16,9.8784
10.68,5.0196
141.96,39.7488
32.48,4.872
20.04,9.6192
13999.96,6719.9808
238,38.08
61.96,27.882
239.372,-23.9372
595,95.2
16.032,5.6112
199.75,87.89
227.96,36.4736
293.52,76.3152
307.98,89.3142
96.96,33.936
117.488,41.1208
11.952,4.1832
512.499,-30.147
863.128,-32.3673
2036.86,366.6348
449.568,-73.0548
108.96,32.688
264.18,68.6868
2.88,1.4112
41.904,14.1426
23.92,4.0664
156.512,52.8228
128.34,37.2186
474.95,142.485
999.98,449.991
277.5,-188.7
1252.704,-480.2032
110.97,-24.0435
22.608,-10.1736
1.892,-0.9933
63.312,20.5764
7.824,2.934
170.072,-12.148
62.82,29.5254
19.44,9.3312
7.38,3.6162
38.88,18.6624
187.76,76.9816
6.048,-4.2336
98.352,9.8352
335.744,25.1808
8.96,4.3904
89.568,-1.1196
71.96,7.196
15.552,5.4432
10.43,-18.2525
72.784,-18.196
67.15,16.7875
549.98,142.9948
11.82,4.728
4643.8,2229.024
577.764,115.5528
191.5155,-76.6062
2.624,0.4264
1369.764,-913.176
294.368,-58.8736
81.568,7.1372
44.46,-17.784
314.088,19.6305
6.336,-4.6464
10.48,3.799
2.469,-1.8106
3.264,-2.2848
4.344,0.8688
31.776,-19.0656
4.928,1.7248
1.788,-3.0396
15.072,-3.768
12.624,-2.5248
185.88,83.646
12.96,6.2208
189.7,91.056
40.99,20.0851
82.64,7.4376
31.02,8.0652
89.97,37.7874
35.97,9.7119
1266.86,291.3778
169.45,42.3625
40.68,0.4068
3.328,0.416
933.262,-458.1468
2803.92,0
4.768,-0.7748
6.672,2.502
4.448,1.112
43.936,6.0412
23.744,8.3104
357,57.12
806.336,50.396
85.44,31.6128
344.91,10.3473
70.97,-191.619
36.784,3.6784
743.988,-123.998
11.212,-16.818
4.712,-1.8848
180.98,-470.548
60.416,6.0416
299.99,89.997
192.16,92.2368
242.624,27.2952
46.74,11.685
174.95,12.2465
100.704,37.764
368.91,180.7659
8.02,3.7694
171.04,44.4704
19.44,9.3312
13.092,-10.0372
122.94,30.735
35.448,12.8499
19.98,5.1948
69.375,-47.175
31.68,2.772
2003.168,250.396
9.344,3.1536
2563.056,313.2624
387.136,4.8392
3.424,0.2996
1085.42,282.2092
43.056,15.6078
3.762,-2.7588
34.86,-26.726
432.456,32.4342
675.06,87.7578
65.232,22.0158
207,25.875
600.53,137.264
59.904,14.2272
637.44,135.456
51.756,-33.6414
31.104,10.8864
47.96,4.1965
158.928,41.7186
211.248,15.8436
5.552,-1.041
2.952,0.9963
10.332,-7.5768
18.368,5.9696
299.9,74.975
26.55,12.744
111.98,26.8752
4.928,0.7392
11.784,4.2717
7.98,2.0748
180.96,81.432
1649.95,659.98
362.352,45.294
73.584,8.2782
486.368,36.4776
32.4,15.552
41.86,19.2556
77.56,35.6776
37.17,11.151
137.352,8.5845
376.509,-43.0296
62.72,24.4608
2939.93,764.3818
512.358,-14.6388
3.488,0.5668
22.288,3.9004
16.032,5.6112
1.752,0.1533
20.992,2.3616
11.21,3.363
45.04,4.504
15.624,-24.9984
8.74,2.2724
44.75,20.585
61.68,5.397
158.376,13.8579
2.864,-4.5824
94.192,-164.836
143.7,68.976
6.48,3.1104
7.88,2.5216
11.21,3.363
354.9,88.725
17.94,8.7906
51.8,23.31
299.52,149.76
7.7,3.157
23.92,11.7208
498,184.26
436.704,-38.2116
32.4,15.552
61.44,16.5888
73.36,19.8072
59.2,22.2
32.952,6.5904
218.376,-10.9188
31.4,13.188
9.48,3.792
209.5,58.66
24.3,10.449
6.48,3.1104
32.448,7.3008
26.388,-17.592
373.47,-112.041
64.2,-44.94
8,2.8
186.54,41.0388
87.08,24.3824
105.584,9.2386
217.44,91.3248
31.744,3.968
5.432,-13.58
913.43,-169.637
372.144,27.9108
751.984,84.5982
604.768,60.4768
27.36,7.3872
20.56,9.6632
83.92,31.47
902.712,33.8517
120.666,21.294
4.984,-8.4728
82.26,33.7266
29.74,4.461
87.36,23.5872
56.16,17.55
64.384,8.048
64.784,-14.5764
15.552,5.6376
223.888,69.965
10.896,3.405
84.784,-20.1362
241.5,0
59.97,14.9925
13.36,6.4128
11.808,4.1328
16.24,2.436
77.55,21.714
76.12,22.0748
17.184,6.2292
11.76,5.7624
27.46,9.8856
137.94,35.8644
111.15,48.906
901.95,297.6435
366.009,-47.0583
310.688,108.7408
7.68,-11.52
155.372,-35.5136
10.744,0.8058
232.4,78.435
164.646,12.8058
22.68,11.1132
105.52,48.5392
83.92,5.8744
141.9,58.179
39.98,9.1954
28.91,8.673
174.95,45.487
110.528,38.6848
630.024,-199.5076
27.86,9.1938
933.408,-173.3472
51.84,18.144
165.6,-6.21
106.32,49.9704
147.92,46.225
104.28,26.07
286.85,63.107
66.96,2.6784
199.98,87.9912
45,4.95
17.9,8.771
40.48,17.4064
2154.9,129.294
18.432,-12.288
10.944,0.9576
4.36,0.1744
62.352,-10.9116
303.92,-30.392
129.3,6.465
274.2,112.422
6.048,-1.3608
6.848,2.14
9.96,-6.723
8.552,-13.6832
45.584,16.5242
25.488,4.4604
136.96,51.36
49.616,4.9616
10.584,3.4398
84.416,27.4352
431.94,-71.99
2.043,-1.4982
68.238,-12.5103
240.744,-13.7568
35,14.7
210.68,50.5632
637.896,-127.5792
43.44,21.2856
2.22,0.666
1679.96,125.997
344.372,-93.4724
1554.936,77.7468
127.88,-67.137
222.384,22.2384
106.869,-29.0073
3.564,-6.237
25.68,-39.804
12.384,-19.8144
25.3,11.891
95.94,9.594
7.5,3.6
302.376,22.6782
46.688,-2.918
17.94,3.0498
370.14,144.3546
8.928,3.1248
2678.94,241.1046
387.136,-14.5176
45.408,11.9196
77.952,-11.6928
3,1.05
9.952,0.9952
37.896,-29.0536
65.584,23.7742
44.784,16.2342
1035.8,269.308
5.76,1.6704
19.98,8.991
35.98,10.0744
16.656,3.3312
20.7,9.936
83.7,41.013
199.8,71.928
45.68,21.0128
110.96,53.2608
11.94,5.97
8749.95,2799.984
36.4,18.2
18.69,7.1022
5.94,0.1188
60.736,20.4984
479.976,161.9919
6.08,-10.336
165.6,-6.21
59.52,15.4752
479.97,177.5889
18.62,5.3998
49.632,16.7508
97.82,45.9754
15.984,1.1988
184.752,-20.7846
12.96,6.2208
366.744,-110.0232
8.856,-14.1696
27.96,8.388
146.352,49.3938
175.23,61.3305
125.99,31.4975
23,10.35
25.584,8.9544
73.784,-77.4732
20.736,7.2576
17.52,8.2344
35.76,10.0128
3.64,0.9828
30.336,-17.4432
12.99,1.5588
182.22,45.555
302.94,18.1764
54.992,8.9362
12.99,0.2598
55.86,27.93
44.376,-7.396
51.264,7.6896
5.193,-3.462
159.984,43.9956
54.224,3.389
241.424,-36.2136
33.36,16.68
13.76,6.3296
496.86,24.843
389.97,35.0973
9.82,4.8118
56.4,3.384
18.312,-12.208
25.92,9.072
8.016,1.002
479.984,59.998
30.84,9.6375
33.568,1.6784
422.625,0
199.98,83.9916
20.24,8.7032
39.92,11.1776
32.54,15.9446
39,17.55
12.6,6.048
24.64,4.004
6.264,2.0358
14.432,3.4276
719.976,134.9955
239.92,23.992
1056.86,158.529
447.944,89.5888
150.408,-33.8418
453.576,39.6879
45.36,14.742
287.88,35.985
131.88,14.8365
2.328,-0.7566
1454.9,378.274
4.842,-3.5508
220.704,-8.2764
67.176,6.7176
15.232,5.5216
31.104,10.8864
968.744,314.8418
222.352,77.8232
479.984,89.997
10.272,3.21
998.85,-199.77
24.56,11.5432
5.67,0.1134
14.336,0.896
102.3,26.598
607.52,97.2032
31.16,7.79
2.61,1.2006
10.332,-5.9409
10.368,3.6288
20.784,-3.6372
66.96,-13.392
17.248,6.0368
11.088,-8.1312
1287.45,244.6155
168.1,43.706
51.968,-10.3936
4.768,0.4768
7.98,3.9102
18.688,7.008
11.664,3.3534
191.976,38.3952
499.168,31.198
11.88,5.346
35.44,16.6568
67.136,25.176
4.32,1.512
14.94,7.0218
40.54,11.3512
7.312,2.5592
475.944,59.493
30.08,-5.264
165.6,-6.21
180.96,13.572
23.18,7.6494
56.96,21.0752
15.56,4.0456
353.568,-44.196
13.96,6.7008
82.95,29.0325
39.68,10.3168
479.97,177.5889
7.38,3.4686
14.256,4.455
81.98,40.1702
39.624,13.8684
399.672,-14.9877
65.12,16.9312
30.56,-19.864
20.768,2.3364
39.808,3.9808
121.104,-100.92
111.96,-1.3995
15.696,5.1012
70.26,18.9702
90,16.2
6.096,2.0574
481.176,-120.294
7.24,2.3892
177.45,-78.078
1369.764,-913.176
9.48,0.711
130.98,-89.0664
174.95,45.487
826,214.76
139.58,39.0824
399.95,143.982
12.39,5.8233
760.98,-1141.47
67.86,-45.24
31.504,11.814
5.04,1.638
39.879,-29.2446
4.712,1.4136
194.352,19.4352
97.424,10.9602
704.76,26.4285
27.396,-20.0904
5.7,2.679
14.19,5.5341
7.3,2.19
199.98,75.9924
144.96,60.8832
118,20.06
48.94,24.47
22.66,9.7438
0.836,-1.3376
30.96,11.223
723.92,-81.441
21.968,-15.9268
619.152,69.6546
127.904,41.5688
94.2,39.564
49.5,13.365
16.52,1.652
55.36,19.376
11.56,3.757
17.12,7.704
182.352,-18.2352
118.16,-25.109
18.368,6.1992
600.558,-8.5794
50.352,-8.1822
28.032,3.504
7.692,-3.6537
517.405,-81.3065
8.608,-13.3424
159.56,33.9065
2104.55,694.5015
40.7,11.803
47.79,16.2486
5.16,1.3416
21.21,4.4541
96.36,25.0536
231.72,11.586
17.9,8.95
12.48,5.616
8.016,1.1022
259.896,-56.3108
247.188,-49.4376
279.96,48.993
450,162
19.44,9.5256
300.904,11.2839
239.976,26.9973
31.168,9.3504
120.96,-28.224
2239.936,223.9936
76.608,6.7032
142.776,17.847
91.36,29.692
3.552,0.444
115.136,11.5136
4.71,0
172.764,13.4372
3.52,1.6896
79.968,-17.9928
305.9745,25.1979
344.91,10.3473
626.352,-23.4882
359.499,-29.6058
71.952,5.3964
29.8,9.3125
1.824,-1.3984
64.384,-160.96
6.984,-4.5396
11.264,3.9424
15.552,5.6376
379.372,-119.2312
67.536,6.7536
1.524,-2.667
37.408,13.0928
25.344,8.8704
46.2,21.252
4.728,0.7092
53.352,16.0056
131.104,8.194
22.512,2.2512
72.744,-12.7302
52.59,15.777
19.44,9.3312
126.3,40.416
1287.45,244.6155
64.96,9.744
535.41,160.623
8.1,-5.94
13.248,3.6432
83.988,-20.997
73.2,21.228
10.74,5.1552
11.032,3.0338
53.04,-4.641
17.12,4.9648
59.94,28.1718
210.58,12.6348
30.96,10.062
239.984,38.9974
3050.376,1143.891
133.98,33.495
93.248,31.4712
177.48,19.9665
17.712,5.9778
4.86,-3.564
6.258,-5.215
37.68,10.5504
51.84,24.8832
27.42,9.3228
5.4,2.592
1270.99,635.495
125.36,58.9192
14.03,4.0687
27.96,7.2696
5.344,0.7348
1.696,-2.544
24.588,-67.617
7.98,-13.167
288,57.6
146.952,9.1845
83.136,5.196
942.784,94.2784
74.352,23.235
26.88,6.72
10.896,3.8136
3.536,0.3094
528.43,0
41.472,14.5152
287.976,7.1994
29.304,2.5641
55.328,6.2244
1227.9984,-36.1176
20.416,6.6352
1128.39,259.5297
4.608,1.6704
195.96,19.596
15.552,5.4432
271.968,54.3936
698.352,52.3764
77.728,-3.8864
46.62,21.4452
537.544,47.0351
14.62,6.8714
22.55,8.7945
583.8,72.975
211.168,15.8376
12.96,6.2208
45.98,12.8744
1294.75,336.635
1799.97,239.996
10.688,3.7408
221.98,62.1544
341.96,54.7136
34.77,11.4741
18.9,8.694
102.72,37.236
40.48,14.5728
33.282,-27.735
118.65,19.775
14.76,4.9815
37.52,18.0096
207.144,48.3336
13.9,3.753
266.352,13.3176
307.98,89.3142
44.1,20.727
13.12,5.6416
16.56,7.7832
38.88,18.6624
335.52,117.432
959.984,311.9948
4.086,-2.9964
55.984,4.1988
10.688,3.7408
8.856,2.8782
6.912,2.5056
26.72,9.352
33.488,10.465
10.56,4.752
386.34,54.0876
33.44,11.704
39.96,14.3856
1217.568,456.588
15.51,3.8775
89.9,25.172
14.28,3.7128
12.72,4.9608
15.75,7.56
70.95,18.447
65.568,23.7684
299.97,131.9868
89.97,39.5868
31.86,11.151
67.15,16.7875
7.236,-6.03
4.824,1.7487
91.36,29.692
130.112,13.0112
74.24,8.352
159.84,45.954
2.892,-2.3136
9.392,3.2872
123.92,55.764
55.6,6.255
617.976,-7.7247
21.312,7.992
209.94,39.8886
31.984,-7.996
5083.96,1906.485
35.96,3.596
31.05,14.904
8.92,3.9248
209.6,96.416
111.04,29.9808
38.88,18.6624
36.27,10.881
493.43,-70.49
11.12,3.475
686.4,77.22
15.92,5.373
70.68,31.0992
541.24,5.4124
101.994,-71.3958
18.264,-13.3936
21.99,-32.985
185.376,-34.758
58.924,-153.2024
480,225.6
34.05,9.534
192.72,92.5056
239.97,86.3892
50.12,-0.6265
15.984,1.3986
14.352,4.485
6.528,-4.5696
2.862,-2.2896
20.856,-16.6848
276.28,0
629.64,107.0388
449.97,220.4853
1927.59,751.7601
121.78,30.445
2676.672,267.6672
489.23,41.934
312.03,43.6842
17.94,3.0498
165.6,10.35
37.52,18.0096
494.97,148.491
25.06,11.7782
32.064,-12.8256
18.496,6.7048
191.079,-38.2158
10.368,3.6288
30.53,14.0438
30.84,6.168
75.06,33.777
66.976,6.6976
182.72,84.0512
21.93,10.3071
95.976,15.5961
143.928,-32.3838
3.564,-2.97
4.928,1.7248
856.656,107.082
13.184,-20.4352
48.784,-131.7168
76.64,26.824
18.528,-27.792
177.68,46.1968
159.98,57.5928
52.68,19.755
11.568,2.6028
4.572,-3.81
1439.968,143.9968
1.728,-2.6784
626.1,-538.446
99.2,25.792
609.98,-113.282
211.372,-45.294
239.976,17.9982
99.95,22.9885
29.34,10.8558
16.74,4.3524
12.672,3.96
1119.888,209.979
204.85,53.261
135.984,16.998
16.4,7.052
92.96,31.374
7.632,-1.8126
4.158,-3.465
179.991,-251.9874
239.358,-47.8716
164.88,80.7912
10.95,3.285
19.44,9.3312
12.3,6.15
13.97,3.6322
934.956,-249.3216
46.864,7.6154
26.16,1.962
23.128,2.891
59.24,16.291
155.456,-7.7728
8.56,3.852
21,5.775
120,-7.2
299.96,37.495
67.84,-179.776
853.93,-24.398
18.688,3.7376
273.96,71.2296
89.97,18.8937
756.8,75.68
1.248,-1.9344
72,14.4
470.155,-13.433
39.128,-8.8038
19.728,1.7262
151.188,-25.198
271.764,60.392
47.496,-1.1874
344.981,28.4102
36.288,12.7008
78.304,29.364
127.785,-31.0335
6.104,-9.156
5.76,2.8224
1.72,-2.838
8.952,-14.7708
2.334,-6.3018
1.728,-2.7648
159.04,-194.824
145.98,-99.2664
77.952,12.6672
95.97,-73.577
105.584,9.2386
9.344,1.168
9.68,3.7752
4899.93,2302.9671
104.75,21.9975
18.528,4.4004
1875.258,-968.8833
91.36,29.692
152.24,17.127
35.184,12.3144
56.704,19.1376
274.064,102.774
458.43,-124.431
8.226,-6.0324
5.95,0.833
15.24,7.1628
239.94,26.3934
23.84,6.4368
92.52,24.9804
37.76,10.5728
7.38,3.4686
5.82,2.7354
3.816,1.1925
26.16,12.8184
100.8,21.42
135.8,66.542
13.9,3.753
19.4,9.312
13.488,4.3836
11.416,3.8529
17.64,8.6436
17.04,5.538
99.98,7.9984
29.46,9.7218
166.92,-116.844
98.328,9.8328
117.882,1.3098
20.97,9.0171
139.96,9.7972
37.74,12.8316
14.82,6.2244
191.82,61.3824
13.904,4.5188
314.6,103.818
283.56,45.3696
487.96,146.388
1793.98,843.1706
2.992,-4.488
108.768,2.7192
25.92,12.4416
22.58,5.8708
55.176,-12.4146
9892.74,4946.37
73.915,-45.8273
337.088,16.8544
61.44,16.5888
479.97,163.1898
5.984,2.244
189.95,45.588
149.95,31.4895
29.95,8.6855
44.4,22.2
66.03,17.1678
10.86,5.3214
3.36,0.84
27.936,9.4284
28.784,2.8784
21.96,6.1488
21.98,8.5722
2621.322,553.3902
74.76,23.9232
364.776,27.3582
1115.17,334.551
89.696,33.636
50.12,23.5564
36.48,18.24
322.192,100.685
2.946,-4.8609
19.136,6.9368
23.08,6.924
90.48,23.5248
215.976,-2.6997
65.94,30.9918
11.352,2.6961
24.56,6.8768
16.56,7.7832
279.95,67.188
828.84,0
7.218,-5.5338
27.2,2.04
89.97,18.8937
318.08,34.9888
5.8,2.61
143.952,17.994
19.44,9.3312
5.56,1.4456
146.73,2.9346
29.9,13.455
276.784,89.9548
93.032,-251.1864
454.965,-136.4895
246.168,21.5397
295.4,-62.7725
348.56,104.568
15.552,5.4432
482.94,-376.6932
299.98,83.9944
403.68,181.656
41.9,11.732
28.91,13.2986
32.4,15.552
369.544,27.7158
10.368,3.7584
791.88,128.6805
23.64,5.319
84.784,-16.9568
64.96,-84.448
32.06,-51.296
177.648,-28.8678
287.91,33.5895
22.368,1.6776
32.368,11.7334
207.984,36.3972
36.4,17.472
22.96,4.3624
315.2,6.304
15.18,7.1346
623.96,38.9975
429.6,-93.08
31.968,6.3936
887.271,-63.3765
21.696,7.0512
22.05,10.584
99.9,46.953
90.86,26.3494
7.78,3.501
78.759,-57.7566
9.552,-3.8208
5.344,-2.1376
8.28,3.4776
50.136,-11.2806
88.074,-58.716
301.47,-241.176
18.656,1.6324
27.46,9.8856
125.13,36.2877
555.96,41.697
129.552,-22.6716
51.984,-5.1984
10.272,3.4668
18.336,-12.224
180.96,13.572
475.944,95.1888
159.98,47.994
43.6,12.208
8.288,3.0044
1123.128,70.1955
64.9,18.821
2.808,-4.4928
99.98,42.9914
8.04,2.7336
1564.29,406.7154
138.56,66.5088
65.52,12.376
14.576,2.3686
23.2,1.45
16.464,1.8522
19.312,3.1382
40.08,19.2384
101.96,27.5292
259.74,124.6752
255.42,104.7222
4.338,-3.0366
11.88,-7.92
405.86,32.4688
680.01,176.8026
2.376,0.7425
143.128,-393.602
4476.8,503.64
104.85,50.328
241.44,72.432
319.76,147.0896
45.68,21.0128
31.96,1.598
47.9,22.992
1112.94,222.588
22.92,11.2308
71.976,8.997
19.44,9.3312
31.086,-20.724
13.98,3.9144
23.65,6.149
707.88,44.2425
11.952,4.1832
31.128,11.673
55.76,7.8064
24.56,11.5432
51.75,15.525
207.184,25.898
1473.1,412.468
3.488,-0.6976
21.728,3.8024
663.072,-165.768
99.588,-82.99
49.568,15.49
29.372,-46.9952
344.704,38.7792
47.992,3.5994
102.24,-16.614
39.96,19.1808
1432,125.3
41.04,11.0808
256.784,32.098
120.98,12.098
315.98,148.5106
28.752,10.0632
114.95,32.186
23.04,6.912
15.48,4.4892
51.84,24.8832
39.816,7.4655
16.06,4.1756
7.28,3.4944
5.4,2.592
19.44,9.3312
39.88,11.1664
79.44,28.5984
20.664,6.9741
32.4,15.552
13.762,-24.7716
15.28,7.4872
44.688,3.3516
301.47,-204.9996
11.07,5.2029
1504.52,346.0396
25.92,12.4416
7.536,-13.188
1.408,-2.3232
4.144,-6.4232
52.752,-12.5286
381.36,106.7808
6.72,3.36
15.192,5.5071
58.32,27.9936
946.764,-694.2936
94.68,31.2444
23.67,0.9468
1091.168,68.198
18.69,5.2332
568.728,28.4364
7.312,2.5592
147.568,-3.6892
56.784,20.5842
5.607,-3.9249
6.576,0.5754
14.304,4.6488
119.833,7.049
5.56,2.224
32.4,15.552
9.84,2.8536
2.78,0.7228
3.64,1.365
881.93,220.4825
115.84,54.4448
107.648,33.64
199.95,63.984
12.96,6.2208
60.89,15.2225
14.94,6.8724
9.64,4.4344
332.94,53.2704
51.9,24.393
64.96,2.5984
25.5,6.63
215.976,-2.6997
389.97,35.0973
269.91,53.982
11.673,-7.782
64.848,24.318
14.56,5.5328
102.582,6.8388
20.04,9.6192
32.088,11.2308
4305.552,1453.1238
10.02,4.4088
631.96,303.3408
1577.94,757.4112
255.85,112.574
184.704,13.8528
47.92,11.98
15.936,5.1792
8.001,-5.6007
398.972,-28.498
163.88,40.97
67.9,20.37
72.224,25.2784
11.696,3.9474
392.94,43.2234
18.176,4.7712
6.888,-11.0208
457.485,-84.9615
1079.316,-15.4188
48.91,22.9877
9.84,2.8536
34.5,15.525
0.556,-0.9452
43.8,20.586
13.872,5.0286
115.96,-64.9376
41.424,8.2848
244.768,24.4768
74.352,6.5058
4.312,-6.8992
56.686,-20.245
97.968,6.123
7.872,0.8856
15.552,5.4432
1.476,-2.2878
8.4,2.184
6.56,1.9024
14.88,3.72
45.48,15.918
25.44,9.9216
146.688,45.84
4.928,1.7248
63.488,4.7616
418.32,117.1296
123.858,46.7908
118.782,-27.7158
769.184,-163.4516
47.904,-2.994
13.36,6.4128
163.764,25.4744
183.92,31.2664
11.376,-5.688
66.112,-84.2928
211.04,97.0784
594.816,59.4816
72.96,23.712
80.96,34.8128
455.712,34.1784
25.98,7.2744
45.28,15.3952
15.56,7.3132
859.2,75.18
195.68,50.8768
14.2,6.674
314.352,-15.7176
4.608,1.4976
17.9,8.771
2.992,1.122
20.064,7.0224
146.73,68.9631
18.75,9
117.576,11.7576
51.184,19.194
455.97,-106.393
5.715,-4.7625
57.594,-11.5188
30.144,8.2896
899.43,-12.849
842.72,202.2528
41.96,10.9096
13.216,4.4604
184.752,-20.7846
520.464,-14.8704
11.424,3.7128
19.44,9.3312
3.64,1.0192
18.54,8.7138
43.12,15.092
313.722,-99.3453
45.98,7.8166
428.68,0
30.576,10.3194
13.02,0.3906
22.14,6.4206
359.32,7.1864
11.56,5.6644
68.48,25.68
1676.88,83.844
37.94,18.2112
272.97,43.6752
41.568,-4.1568
317.058,-86.0586
8.04,2.9145
419.944,52.493
61.38,15.9588
50,10.5
31.8,13.674
32.56,8.4656
7.072,2.3868
45.528,15.9348
64.784,6.4784
424.272,-10.6068
1.344,0.504
83.92,-1.049
25.92,12.4416
120.576,33.1584
79.92,37.5624
12.28,5.7716
542.94,152.0232
2.04,0.9588
228.92,14.3075
7.992,2.5974
582.336,-29.1168
629.95,157.4875
631.782,140.396
801.568,-10.0196
75.18,35.3346
30.98,8.0548
1349.91,661.4559
14.112,1.2348
31.12,14.6264
4.272,0.9612
209.148,-66.2302
1591.02,286.3836
7.92,1.683
574.91,156.047
8.448,2.64
1071,171.36
12.07,3.9831
3.273,-2.5093
87.92,15.386
104.696,6.5435
2803.92,0
6.816,-11.5872
249.584,15.599
17.94,8.7906
10.11,3.2352
10.368,3.6288
11.952,4.0338
15.224,-38.8212
21.984,-56.0592
604.752,60.4752
40.7,11.803
302.376,37.797
45,4.95
3785.292,420.588
35.4,13.452
199.9,39.98
1212.96,-69.312
1099.96,82.497
103.481,-16.2613
5.904,1.9926
30.08,-5.264
36.288,12.7008
10.272,1.1556
252.8,-31.6
2.946,-2.0622
12.96,6.2208
285.576,-57.1152
22.24,2.502
14.62,6.7252
48.36,6.045
16.256,1.2192
219.184,19.1786
95.84,34.742
12.39,5.6994
35.88,16.146
477.3,138.417
12.32,5.9136
8.608,3.0128
136.26,5.4504
186.15,55.845
81.792,26.5824
47.19,13.6851
36.784,-8.2764
91.475,-1.8295
27.192,0.3399
12.06,-10.05
144.6,41.934
15.992,-2.9985
34.44,17.22
321.552,20.097
701.96,168.4704
19.456,3.4048
17.28,7.9488
31.96,1.598
164.688,55.5822
166.5,-66.6
12.96,6.2208
110.96,53.2608
99.98,3.9992
11.424,3.7128
128.124,24.2012
101.4,38.532
5.904,1.9926
173.488,54.215
51.56,-61.872
